# Measured spectrum of the Sun from NREL using MODTRAN
# See https://www.nrel.gov/grid/solar-resource/spectra.html, bibref MCebKur
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
2.284304999999999836e+03,1.300000000000000044e+00
2.284356999999999971e+03,1.540000000000000036e+00
2.284409000000000106e+03,1.909999999999999920e+00
2.284461000000000240e+03,3.490000000000000213e+00
2.284512999999999920e+03,5.120000000000000107e+00
2.284565000000000055e+03,5.559999999999999609e+00
2.284617999999999938e+03,5.379999999999999893e+00
2.284670000000000073e+03,4.719999999999999751e+00
2.284721999999999753e+03,3.030000000000000249e+00
2.284773999999999887e+03,1.669999999999999929e+00
2.284826000000000022e+03,1.300000000000000044e+00
2.284878999999999905e+03,2.500000000000000000e+00
2.284931000000000040e+03,4.790000000000000036e+00
2.284983000000000175e+03,5.759999999999999787e+00
2.285034999999999854e+03,7.030000000000000249e+00
2.285088000000000193e+03,9.070000000000000284e+00
2.285140000000000327e+03,1.109999999999999964e+01
2.285192000000000007e+03,1.179999999999999893e+01
2.285244000000000142e+03,1.209999999999999964e+01
2.285295999999999822e+03,1.310000000000000142e+01
2.285349000000000160e+03,1.340000000000000036e+01
2.285400999999999840e+03,1.109999999999999964e+01
2.285452999999999975e+03,8.349999999999999645e+00
2.285505000000000109e+03,7.009999999999999787e+00
2.285557999999999993e+03,4.620000000000000107e+00
2.285610000000000127e+03,2.100000000000000089e+00
2.285662000000000262e+03,1.750000000000000222e+00
2.285713999999999942e+03,2.129999999999999893e+00
2.285766999999999825e+03,3.599999999999999645e+00
2.285818999999999960e+03,5.899999999999999467e+00
2.285871000000000095e+03,9.160000000000000142e+00
2.285922999999999774e+03,1.240000000000000036e+01
2.285976000000000113e+03,1.400000000000000178e+01
2.286028000000000247e+03,1.370000000000000107e+01
2.286079999999999927e+03,1.400000000000000178e+01
2.286132000000000062e+03,1.209999999999999964e+01
2.286184999999999945e+03,1.069999999999999929e+01
2.286237000000000080e+03,1.130000000000000071e+01
2.286288999999999760e+03,1.310000000000000142e+01
2.286340999999999894e+03,1.419999999999999929e+01
2.286393999999999778e+03,1.580000000000000071e+01
2.286445999999999913e+03,1.569999999999999929e+01
2.286498000000000047e+03,1.419999999999999929e+01
2.286550999999999931e+03,1.240000000000000036e+01
2.286603000000000065e+03,1.029999999999999893e+01
2.286655000000000200e+03,8.080000000000000071e+00
2.286707000000000335e+03,5.740000000000000213e+00
2.286759999999999764e+03,4.419999999999999929e+00
2.286811999999999898e+03,3.280000000000000249e+00
2.286864000000000033e+03,1.890000000000000124e+00
2.286916999999999916e+03,2.640000000000000124e+00
2.286969000000000051e+03,4.299999999999999822e+00
2.287021000000000186e+03,6.030000000000000249e+00
2.287072999999999865e+03,7.960000000000000853e+00
2.287126000000000204e+03,1.109999999999999964e+01
2.287177999999999884e+03,1.330000000000000071e+01
2.287230000000000018e+03,1.509999999999999964e+01
2.287282999999999902e+03,1.610000000000000142e+01
2.287335000000000036e+03,1.630000000000000071e+01
2.287386999999999716e+03,1.429999999999999893e+01
2.287440000000000055e+03,1.219999999999999929e+01
2.287492000000000189e+03,1.069999999999999929e+01
2.287543999999999869e+03,9.520000000000001350e+00
2.287597000000000207e+03,7.920000000000000817e+00
2.287649000000000342e+03,6.619999999999999218e+00
2.287701000000000022e+03,5.149999999999999467e+00
2.287753999999999905e+03,3.549999999999999822e+00
2.287806000000000040e+03,2.229999999999999982e+00
2.287858000000000175e+03,1.439999999999999947e+00
2.287911000000000058e+03,1.140000000000000124e+00
2.287963000000000193e+03,1.190000000000000169e+00
2.288014999999999873e+03,1.069999999999999840e+00
2.288068000000000211e+03,1.969999999999999973e+00
2.288119999999999891e+03,3.830000000000000071e+00
2.288172000000000025e+03,4.929999999999999716e+00
2.288224999999999909e+03,4.939999999999999503e+00
2.288277000000000044e+03,5.129999999999999893e+00
2.288329999999999927e+03,4.910000000000000142e+00
2.288382000000000062e+03,3.699999999999999734e+00
2.288434000000000196e+03,3.960000000000000409e+00
2.288487000000000080e+03,6.830000000000000071e+00
2.288539000000000215e+03,9.049999999999998934e+00
2.288591000000000349e+03,9.480000000000000426e+00
2.288643999999999778e+03,9.310000000000000497e+00
2.288695999999999913e+03,9.259999999999999787e+00
2.288748999999999796e+03,8.559999999999998721e+00
2.288800999999999931e+03,8.009999999999999787e+00
2.288853000000000065e+03,7.849999999999999645e+00
2.288905999999999949e+03,9.490000000000000213e+00
2.288958000000000084e+03,8.820000000000000284e+00
2.289010000000000218e+03,6.959999999999999076e+00
2.289063000000000102e+03,7.290000000000000924e+00
2.289114999999999782e+03,9.419999999999999929e+00
2.289168000000000120e+03,9.240000000000000213e+00
2.289219999999999800e+03,9.790000000000000924e+00
2.289271999999999935e+03,1.130000000000000071e+01
2.289324999999999818e+03,1.069999999999999929e+01
2.289376999999999953e+03,7.779999999999999361e+00
2.289430000000000291e+03,6.009999999999999787e+00
2.289481999999999971e+03,4.910000000000000142e+00
2.289534999999999854e+03,2.910000000000000142e+00
2.289586999999999989e+03,1.060000000000000053e+00
2.289639000000000124e+03,6.300000000000000044e-01
2.289692000000000007e+03,8.840000000000001190e-01
2.289744000000000142e+03,1.799999999999999822e+00
2.289797000000000025e+03,3.139999999999999680e+00
2.289849000000000160e+03,4.130000000000000782e+00
2.289902000000000044e+03,4.620000000000000107e+00
2.289953999999999724e+03,4.379999999999999893e+00
2.290005999999999858e+03,4.019999999999999574e+00
2.290059000000000196e+03,3.810000000000000053e+00
2.290110999999999876e+03,3.520000000000000018e+00
2.290164000000000215e+03,3.439999999999999947e+00
2.290215999999999894e+03,3.370000000000000107e+00
2.290269000000000233e+03,3.089999999999999858e+00
2.290320999999999913e+03,2.970000000000000195e+00
2.290373999999999796e+03,3.989999999999999769e+00
2.290425999999999931e+03,4.879999999999999893e+00
2.290478000000000065e+03,5.850000000000000533e+00
2.290530999999999949e+03,5.899999999999999467e+00
2.290583000000000084e+03,4.809999999999999609e+00
2.290635999999999967e+03,3.160000000000000142e+00
2.290688000000000102e+03,2.089999999999999858e+00
2.290740999999999985e+03,1.849999999999999867e+00
2.290792999999999665e+03,2.370000000000000107e+00
2.290846000000000004e+03,3.649999999999999911e+00
2.290898000000000138e+03,5.330000000000000071e+00
2.290951000000000022e+03,7.860000000000000320e+00
2.291003000000000156e+03,9.569999999999998508e+00
2.291056000000000040e+03,1.019999999999999929e+01
2.291108000000000175e+03,9.460000000000000853e+00
2.291161000000000058e+03,7.950000000000000178e+00
2.291212999999999738e+03,6.169999999999999929e+00
2.291266000000000076e+03,5.319999999999999396e+00
2.291318000000000211e+03,5.020000000000000462e+00
2.291371000000000095e+03,4.689999999999999503e+00
2.291423000000000229e+03,5.179999999999999716e+00
2.291476000000000113e+03,6.169999999999999929e+00
2.291528000000000247e+03,6.729999999999999538e+00
2.291581000000000131e+03,6.959999999999999076e+00
2.291632999999999811e+03,6.940000000000000391e+00
2.291686000000000149e+03,6.310000000000000497e+00
2.291737999999999829e+03,4.429999999999999716e+00
2.291791000000000167e+03,2.659999999999999698e+00
2.291842999999999847e+03,1.839999999999999858e+00
2.291896000000000186e+03,2.429999999999999716e+00
2.291947999999999865e+03,3.089999999999999858e+00
2.292000999999999749e+03,4.030000000000000249e+00
2.292052999999999884e+03,3.969999999999999751e+00
2.292105999999999767e+03,4.270000000000000462e+00
2.292159000000000106e+03,4.130000000000000782e+00
2.292211000000000240e+03,5.209999999999999964e+00
2.292264000000000124e+03,8.070000000000000284e+00
2.292315999999999804e+03,1.130000000000000071e+01
2.292368999999999687e+03,1.179999999999999893e+01
2.292420999999999822e+03,1.209999999999999964e+01
2.292474000000000160e+03,1.340000000000000036e+01
2.292525999999999840e+03,1.170000000000000107e+01
2.292579000000000178e+03,8.599999999999999645e+00
2.292631000000000313e+03,8.380000000000000782e+00
2.292684000000000196e+03,9.950000000000001066e+00
2.292737000000000080e+03,9.120000000000000995e+00
2.292788999999999760e+03,9.320000000000000284e+00
2.292842000000000098e+03,1.120000000000000107e+01
2.292894000000000233e+03,1.130000000000000071e+01
2.292947000000000116e+03,1.050000000000000000e+01
2.292999000000000251e+03,9.229999999999998650e+00
2.293052000000000135e+03,7.049999999999998934e+00
2.293105000000000018e+03,4.599999999999999645e+00
2.293157000000000153e+03,3.459999999999999964e+00
2.293210000000000036e+03,2.709999999999999964e+00
2.293262000000000171e+03,3.930000000000000160e+00
2.293315000000000055e+03,5.779999999999999361e+00
2.293367999999999938e+03,6.669999999999999929e+00
2.293420000000000073e+03,7.560000000000000497e+00
2.293472999999999956e+03,7.979999999999999538e+00
2.293525000000000091e+03,7.120000000000000107e+00
2.293577999999999975e+03,5.580000000000000071e+00
2.293630999999999858e+03,5.310000000000000497e+00
2.293682999999999993e+03,4.450000000000000178e+00
2.293735999999999876e+03,3.189999999999999947e+00
2.293788000000000011e+03,2.439999999999999947e+00
2.293840999999999894e+03,3.009999999999999787e+00
2.293893999999999778e+03,2.970000000000000195e+00
2.293945999999999913e+03,3.250000000000000000e+00
2.293998999999999796e+03,3.529999999999999805e+00
2.294052000000000135e+03,4.569999999999999396e+00
2.294104000000000269e+03,5.639999999999999680e+00
2.294156999999999698e+03,8.230000000000000426e+00
2.294208999999999833e+03,1.040000000000000036e+01
2.294261999999999716e+03,1.170000000000000107e+01
2.294315000000000055e+03,1.130000000000000071e+01
2.294367000000000189e+03,9.449999999999999289e+00
2.294420000000000073e+03,6.360000000000000320e+00
2.294472999999999956e+03,3.769999999999999574e+00
2.294524999999999636e+03,2.209999999999999964e+00
2.294577999999999975e+03,1.149999999999999911e+00
2.294630999999999858e+03,1.169999999999999929e+00
2.294682999999999993e+03,1.280000000000000027e+00
2.294735999999999876e+03,1.500000000000000000e+00
2.294789000000000215e+03,1.849999999999999867e+00
2.294841000000000349e+03,2.939999999999999947e+00
2.294893999999999778e+03,4.019999999999999574e+00
2.294947000000000116e+03,4.429999999999999716e+00
2.294998999999999796e+03,4.229999999999999538e+00
2.295052000000000135e+03,3.960000000000000409e+00
2.295105000000000018e+03,3.599999999999999645e+00
2.295157000000000153e+03,3.400000000000000355e+00
2.295210000000000036e+03,3.239999999999999769e+00
2.295262999999999920e+03,4.309999999999999609e+00
2.295315000000000055e+03,6.389999999999999680e+00
2.295367999999999938e+03,7.249999999999999112e+00
2.295421000000000276e+03,8.060000000000000497e+00
2.295472999999999956e+03,1.100000000000000000e+01
2.295526000000000295e+03,1.290000000000000036e+01
2.295578999999999724e+03,1.209999999999999964e+01
2.295630999999999858e+03,1.219999999999999929e+01
2.295684000000000196e+03,1.280000000000000071e+01
2.295737000000000080e+03,1.140000000000000036e+01
2.295789999999999964e+03,9.470000000000000639e+00
2.295842000000000098e+03,8.140000000000000568e+00
2.295894999999999982e+03,6.379999999999999893e+00
2.295947999999999865e+03,4.049999999999999822e+00
2.296000000000000000e+03,2.229999999999999982e+00
2.296052999999999884e+03,1.669999999999999929e+00
2.296106000000000222e+03,1.849999999999999867e+00
2.296159000000000106e+03,2.310000000000000053e+00
2.296211000000000240e+03,3.189999999999999947e+00
2.296264000000000124e+03,3.419999999999999929e+00
2.296317000000000007e+03,3.860000000000000320e+00
2.296369000000000142e+03,5.719999999999999751e+00
2.296422000000000025e+03,8.000000000000000000e+00
2.296474999999999909e+03,1.019999999999999929e+01
2.296528000000000247e+03,1.280000000000000071e+01
2.296579999999999927e+03,1.509999999999999964e+01
2.296632999999999811e+03,1.380000000000000071e+01
2.296686000000000149e+03,1.160000000000000142e+01
2.296739000000000033e+03,9.390000000000000568e+00
2.296791000000000167e+03,6.909999999999999254e+00
2.296844000000000051e+03,4.769999999999999574e+00
2.296896999999999935e+03,4.979999999999999538e+00
2.296949999999999818e+03,5.089999999999999858e+00
2.297001999999999953e+03,5.589999999999999858e+00
2.297054999999999836e+03,6.089999999999999858e+00
2.297108000000000175e+03,5.419999999999999929e+00
2.297161000000000058e+03,4.339999999999999858e+00
2.297213000000000193e+03,3.879999999999999893e+00
2.297266000000000076e+03,2.380000000000000338e+00
2.297318999999999960e+03,1.350000000000000089e+00
2.297371999999999844e+03,1.239999999999999991e+00
2.297425000000000182e+03,2.129999999999999893e+00
2.297476999999999862e+03,2.089999999999999858e+00
2.297529999999999745e+03,2.199999999999999734e+00
2.297583000000000084e+03,3.180000000000000160e+00
2.297635999999999967e+03,3.889999999999999680e+00
2.297688999999999851e+03,3.370000000000000107e+00
2.297740999999999985e+03,3.139999999999999680e+00
2.297793999999999869e+03,3.200000000000000178e+00
2.297846999999999753e+03,2.949999999999999734e+00
2.297900000000000091e+03,2.830000000000000071e+00
2.297952999999999975e+03,2.930000000000000160e+00
2.298005000000000109e+03,3.580000000000000071e+00
2.298057999999999993e+03,3.570000000000000284e+00
2.298110999999999876e+03,2.919999999999999929e+00
2.298163999999999760e+03,2.629999999999999893e+00
2.298217000000000098e+03,2.709999999999999964e+00
2.298268999999999778e+03,2.350000000000000089e+00
2.298322000000000116e+03,2.250000000000000000e+00
2.298375000000000000e+03,2.100000000000000089e+00
2.298427999999999884e+03,1.619999999999999885e+00
2.298480999999999767e+03,1.340000000000000080e+00
2.298534000000000106e+03,1.429999999999999938e+00
2.298585999999999785e+03,1.569999999999999840e+00
2.298639000000000124e+03,1.849999999999999867e+00
2.298692000000000007e+03,1.859999999999999876e+00
2.298744999999999891e+03,1.489999999999999991e+00
2.298797999999999774e+03,1.020000000000000018e+00
2.298851000000000113e+03,6.689999999999999281e-01
2.298902999999999793e+03,4.640000000000000235e-01
2.298956000000000131e+03,5.340000000000000302e-01
2.299009000000000015e+03,1.050000000000000044e+00
2.299061999999999898e+03,1.580000000000000071e+00
2.299114999999999782e+03,2.160000000000000142e+00
2.299168000000000120e+03,2.850000000000000089e+00
2.299221000000000004e+03,2.840000000000000302e+00
2.299273000000000138e+03,2.410000000000000142e+00
2.299326000000000022e+03,2.359999999999999876e+00
2.299378999999999905e+03,2.469999999999999751e+00
2.299431999999999789e+03,2.680000000000000160e+00
2.299485000000000127e+03,4.360000000000000320e+00
2.299538000000000011e+03,5.070000000000000284e+00
2.299590999999999894e+03,5.540000000000000036e+00
2.299644000000000233e+03,6.879999999999999893e+00
2.299695999999999913e+03,7.750000000000000000e+00
2.299748999999999796e+03,6.660000000000001030e+00
2.299802000000000135e+03,6.009999999999999787e+00
2.299855000000000018e+03,5.400000000000000355e+00
2.299907999999999902e+03,4.109999999999999432e+00
2.299961000000000240e+03,2.540000000000000036e+00
2.300014000000000124e+03,3.889999999999999680e+00
2.300067000000000007e+03,4.309999999999999609e+00
2.300119999999999891e+03,4.669999999999999929e+00
2.300173000000000229e+03,4.950000000000000178e+00
2.300224999999999909e+03,5.169999999999999929e+00
