# Measured spectrum of Vega from The Astronomical Journal, 127:3508-3515, 2004 June by R. C. Bohlin and R. L. Gilliland
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
1.525000000000000000e+03,6.621299499999999713e-09
1.526200000000000045e+03,6.576003299999999850e-09
1.527299999999999955e+03,6.534150600000000008e-09
1.528500000000000000e+03,6.424226500000000387e-09
1.529700000000000045e+03,6.671126000000000275e-09
1.530900000000000091e+03,6.637442599999999779e-09
1.532099999999999909e+03,6.364427699999999798e-09
1.533200000000000045e+03,6.365874500000000256e-09
1.534400000000000091e+03,6.533827699999999647e-09
1.535599999999999909e+03,6.915651600000000302e-09
1.536799999999999955e+03,6.985278000000000288e-09
1.538000000000000000e+03,7.064623599999999857e-09
1.539099999999999909e+03,7.199858999999999673e-09
1.540299999999999955e+03,7.079976000000000161e-09
1.541500000000000000e+03,6.916662399999999915e-09
1.542700000000000045e+03,6.929918999999999673e-09
1.543900000000000091e+03,6.968418700000000220e-09
1.545000000000000000e+03,6.848421399999999840e-09
1.546200000000000045e+03,6.829042999999999948e-09
1.547400000000000091e+03,7.122699299999999593e-09
1.548599999999999909e+03,7.218196700000000347e-09
1.549799999999999955e+03,7.085536600000000072e-09
1.550900000000000091e+03,6.870691600000000076e-09
1.552099999999999909e+03,6.902751299999999971e-09
1.553299999999999955e+03,6.925883999999999696e-09
1.554500000000000000e+03,6.831540999999999664e-09
1.555700000000000045e+03,6.553220600000000026e-09
1.556799999999999955e+03,6.250363999999999945e-09
1.558000000000000000e+03,6.166904800000000159e-09
1.559200000000000045e+03,6.127760500000000100e-09
1.560400000000000091e+03,6.139612000000000284e-09
1.561599999999999909e+03,6.390951300000000146e-09
1.562700000000000045e+03,6.553629599999999709e-09
1.563900000000000091e+03,6.617798300000000325e-09
1.565099999999999909e+03,6.907203699999999827e-09
1.566299999999999955e+03,7.030416999999999670e-09
1.567500000000000000e+03,6.979606999999999925e-09
1.568599999999999909e+03,6.742358700000000278e-09
1.569799999999999955e+03,6.510813000000000314e-09
1.571000000000000000e+03,6.612370699999999796e-09
1.572200000000000045e+03,6.595326500000000344e-09
1.573400000000000091e+03,6.549576999999999912e-09
1.574500000000000000e+03,6.676041000000000356e-09
1.575700000000000045e+03,6.716280999999999795e-09
1.576900000000000091e+03,6.870215499999999683e-09
1.578099999999999909e+03,7.062361400000000034e-09
1.579299999999999955e+03,7.160352800000000056e-09
1.580400000000000091e+03,7.135920300000000410e-09
1.581599999999999909e+03,7.174470399999999652e-09
1.582799999999999955e+03,7.091874999999999770e-09
1.584000000000000000e+03,7.054146600000000246e-09
1.585099999999999909e+03,7.110073399999999879e-09
1.586299999999999955e+03,7.008220699999999830e-09
1.587500000000000000e+03,7.027354700000000397e-09
1.588700000000000045e+03,6.999928000000000025e-09
1.589900000000000091e+03,7.004241000000000111e-09
1.591000000000000000e+03,6.998311300000000001e-09
1.592200000000000045e+03,6.792489000000000076e-09
1.593400000000000091e+03,6.866458499999999817e-09
1.594599999999999909e+03,6.936580999999999954e-09
1.595799999999999955e+03,6.963451600000000074e-09
1.596900000000000091e+03,7.036346599999999749e-09
1.598099999999999909e+03,7.015879400000000194e-09
1.599299999999999955e+03,6.881671200000000256e-09
1.600500000000000000e+03,6.863169000000000084e-09
1.601700000000000045e+03,6.850862499999999616e-09
1.602799999999999955e+03,6.660764999999999591e-09
1.604000000000000000e+03,6.782440999999999905e-09
1.605200000000000045e+03,6.848156299999999706e-09
1.606400000000000091e+03,6.909034000000000111e-09
1.607599999999999909e+03,6.904223000000000096e-09
1.608700000000000045e+03,6.961656000000000098e-09
1.609900000000000091e+03,6.977146999999999915e-09
1.611099999999999909e+03,6.908683400000000019e-09
1.612299999999999955e+03,6.916228499999999739e-09
1.613500000000000000e+03,7.015231999999999789e-09
1.614599999999999909e+03,6.965738000000000167e-09
1.615799999999999955e+03,7.115941600000000238e-09
1.617000000000000000e+03,7.076307000000000222e-09
1.618200000000000045e+03,6.964659000000000320e-09
1.619400000000000091e+03,6.937303000000000151e-09
1.620500000000000000e+03,7.067440000000000153e-09
1.621700000000000045e+03,7.145330499999999927e-09
1.622900000000000091e+03,7.101215600000000262e-09
1.624099999999999909e+03,6.998022999999999916e-09
1.625299999999999955e+03,6.927425299999999673e-09
1.626400000000000091e+03,6.953918800000000353e-09
1.627599999999999909e+03,6.931335999999999731e-09
1.628799999999999955e+03,6.864917499999999936e-09
1.630000000000000000e+03,6.874153000000000012e-09
1.631200000000000045e+03,6.877593599999999935e-09
1.632299999999999955e+03,6.811345699999999929e-09
1.633500000000000000e+03,6.801131999999999877e-09
1.634700000000000045e+03,6.973518699999999716e-09
1.635900000000000091e+03,6.939241600000000217e-09
1.637099999999999909e+03,6.804951299999999751e-09
1.638200000000000045e+03,7.020395000000000343e-09
1.639400000000000091e+03,7.026960300000000405e-09
1.640599999999999909e+03,6.826338999999999912e-09
1.641799999999999955e+03,6.854661000000000303e-09
1.643000000000000000e+03,6.899220000000000087e-09
1.644099999999999909e+03,6.869586000000000022e-09
1.645299999999999955e+03,7.001060999999999715e-09
1.646500000000000000e+03,7.056938600000000209e-09
1.647700000000000045e+03,6.976135199999999983e-09
1.648900000000000091e+03,6.915402000000000146e-09
1.650000000000000000e+03,6.826839999999999971e-09
1.651200000000000045e+03,6.631055000000000114e-09
1.652400000000000091e+03,6.383804600000000039e-09
1.653599999999999909e+03,6.121579200000000023e-09
1.654799999999999955e+03,5.593366000000000059e-09
1.655900000000000091e+03,5.245446700000000102e-09
1.657099999999999909e+03,5.408513999999999590e-09
1.658299999999999955e+03,5.691968999999999827e-09
1.659500000000000000e+03,6.095581400000000194e-09
1.660700000000000045e+03,6.161863999999999682e-09
1.661799999999999955e+03,6.168774399999999737e-09
1.663000000000000000e+03,6.268781499999999587e-09
1.664200000000000045e+03,6.804044400000000170e-09
1.665400000000000091e+03,6.739018700000000164e-09
1.666599999999999909e+03,6.505032499999999787e-09
1.667700000000000045e+03,6.403334300000000185e-09
1.668900000000000091e+03,6.365454000000000216e-09
1.670099999999999909e+03,6.217079299999999984e-09
1.671299999999999955e+03,6.260765200000000209e-09
1.672500000000000000e+03,6.338098500000000207e-09
1.673599999999999909e+03,6.248433299999999915e-09
1.674799999999999955e+03,6.389522999999999795e-09
1.676239000000000033e+03,6.546200000000000411e-09
1.677610100000000102e+03,6.648099999999999821e-09
1.678981199999999944e+03,6.599899999999999925e-09
1.680352200000000039e+03,6.670099999999999952e-09
1.681723300000000108e+03,6.764099999999999834e-09
1.683094399999999951e+03,6.741599999999999963e-09
1.684465500000000020e+03,6.662399999999999658e-09
1.685836700000000064e+03,6.502400000000000210e-09
1.687207799999999907e+03,6.467699999999999906e-09
1.688578899999999976e+03,6.559600000000000385e-09
1.689950100000000020e+03,6.560999999999999987e-09
1.691321300000000065e+03,6.494000000000000115e-09
1.692692500000000109e+03,6.459000000000000133e-09
1.694063699999999926e+03,6.401599999999999897e-09
1.695434899999999971e+03,6.332699999999999856e-09
1.696806199999999990e+03,6.277500000000000294e-09
1.698177400000000034e+03,6.384999999999999768e-09
1.699548700000000053e+03,6.434100000000000353e-09
1.700919900000000098e+03,6.366100000000000174e-09
1.702291300000000092e+03,6.292400000000000315e-09
1.703662600000000111e+03,6.312300000000000215e-09
1.705033899999999903e+03,6.349500000000000046e-09
1.706405299999999897e+03,6.276400000000000370e-09
1.707776599999999917e+03,6.189000000000000031e-09
1.709147999999999911e+03,6.244399999999999654e-09
1.710519299999999930e+03,6.322799999999999714e-09
1.711890699999999924e+03,6.327999999999999655e-09
1.713262199999999893e+03,6.332200000000000116e-09
1.714633499999999913e+03,6.324899999999999944e-09
1.716005000000000109e+03,6.384900000000000151e-09
1.717376500000000078e+03,6.321400000000000112e-09
1.718747900000000072e+03,6.164300000000000313e-09
1.720119400000000041e+03,6.022499999999999831e-09
1.721490999999999985e+03,6.117900000000000142e-09
1.722862399999999980e+03,6.203099999999999807e-09
1.724233999999999924e+03,6.064300000000000245e-09
1.725605499999999893e+03,5.950399999999999635e-09
1.726977000000000089e+03,6.207300000000000268e-09
1.728348600000000033e+03,6.394400000000000170e-09
1.729720199999999977e+03,6.377100000000000240e-09
1.731091799999999921e+03,6.204700000000000298e-09
1.732463400000000092e+03,6.160900000000000097e-09
1.733835000000000036e+03,6.150700000000000277e-09
1.735206699999999955e+03,6.209300000000000054e-09
1.736578199999999924e+03,6.231799999999999925e-09
1.737950000000000045e+03,6.266300000000000168e-09
1.739321699999999964e+03,6.409599999999999869e-09
1.740693400000000111e+03,6.300800000000000410e-09
1.742065100000000029e+03,6.177500000000000226e-09
1.743436799999999948e+03,6.194800000000000156e-09
1.744808500000000095e+03,6.157099999999999759e-09
1.746180200000000013e+03,6.147199999999999617e-09
1.747551999999999907e+03,6.160799999999999653e-09
1.748923700000000053e+03,6.218300000000000333e-09
1.750295499999999947e+03,6.265699999999999983e-09
1.751667400000000043e+03,6.268500000000000015e-09
1.753039099999999962e+03,6.370899999999999992e-09
1.754410900000000083e+03,6.518000000000000032e-09
1.755782699999999977e+03,6.611599999999999792e-09
1.757154700000000048e+03,6.531300000000000390e-09
1.758526499999999942e+03,6.393199999999999802e-09
1.759898300000000063e+03,6.138299999999999782e-09
1.761270299999999907e+03,6.036400000000000372e-09
1.762642100000000028e+03,6.062600000000000137e-09
1.764013999999999896e+03,5.996999999999999867e-09
1.765385999999999967e+03,5.996999999999999867e-09
1.766757900000000063e+03,6.110199999999999848e-09
1.768129899999999907e+03,6.161300000000000220e-09
1.769501800000000003e+03,6.193999999999999911e-09
1.770873800000000074e+03,6.227400000000000229e-09
1.772245799999999917e+03,6.224499999999999754e-09
1.773617799999999988e+03,6.270499999999999801e-09
1.774989900000000034e+03,6.273999999999999634e-09
1.776361799999999903e+03,6.346600000000000397e-09
1.777733899999999949e+03,6.419200000000000332e-09
1.779105999999999995e+03,6.471999999999999985e-09
1.780478000000000065e+03,6.417399999999999780e-09
1.781850100000000111e+03,6.311299999999999909e-09
1.783222199999999930e+03,6.295500000000000025e-09
1.784594200000000001e+03,6.182500000000000105e-09
1.785966400000000021e+03,6.082700000000000098e-09
1.787338500000000067e+03,6.077399999999999713e-09
1.788710700000000088e+03,6.230600000000000384e-09
1.790082799999999907e+03,6.445899999999999837e-09
1.791454999999999927e+03,6.567900000000000036e-09
1.792827099999999973e+03,6.577199999999999993e-09
1.794199299999999994e+03,6.591800000000000336e-09
1.795571500000000015e+03,6.595399999999999786e-09
1.796943700000000035e+03,6.481099999999999881e-09
1.798316000000000031e+03,6.459099999999999750e-09
1.799688200000000052e+03,6.540800000000000409e-09
1.801060400000000072e+03,6.597900000000000139e-09
1.802432700000000068e+03,6.541100000000000087e-09
1.803805000000000064e+03,6.425599999999999814e-09
1.805177200000000084e+03,6.353699999999999680e-09
1.806549600000000055e+03,6.222299999999999906e-09
1.807921900000000051e+03,6.061700000000000274e-09
1.809294200000000046e+03,6.174199999999999627e-09
1.810666600000000017e+03,6.347300000000000198e-09
1.812038999999999987e+03,6.390999999999999954e-09
1.813411299999999983e+03,6.351400000000000215e-09
1.814783699999999953e+03,6.235699999999999880e-09
1.816155999999999949e+03,6.154099999999999666e-09
1.817528399999999920e+03,6.096799999999999874e-09
1.818900900000000092e+03,6.148800000000000108e-09
1.820273200000000088e+03,6.097499999999999675e-09
1.821645600000000059e+03,6.126500000000000299e-09
1.823018100000000004e+03,6.164300000000000313e-09
1.824390599999999949e+03,6.152900000000000125e-09
1.825763099999999895e+03,6.068900000000000001e-09
1.827135500000000093e+03,6.006099999999999763e-09
1.828507900000000063e+03,6.016400000000000028e-09
1.829880499999999984e+03,6.000699999999999761e-09
1.831252999999999929e+03,5.870300000000000294e-09
1.832625500000000102e+03,5.877299999999999960e-09
1.833998000000000047e+03,6.015900000000000288e-09
1.835370599999999968e+03,6.054400000000000103e-09
1.836743199999999888e+03,6.080900000000000373e-09
1.838115700000000061e+03,6.043800000000000160e-09
1.839488299999999981e+03,5.896799999999999737e-09
1.840860799999999927e+03,5.728200000000000134e-09
1.842233500000000049e+03,5.625100000000000355e-09
1.843606099999999969e+03,5.727700000000000394e-09
1.844978800000000092e+03,5.751799999999999928e-09
1.846351300000000037e+03,5.680299999999999916e-09
1.847723999999999933e+03,5.680999999999999718e-09
1.849096700000000055e+03,5.860800000000000275e-09
1.850469399999999951e+03,5.938200000000000029e-09
1.851841899999999896e+03,5.819600000000000045e-09
1.853214699999999993e+03,5.769599999999999598e-09
1.854587399999999889e+03,5.799300000000000022e-09
1.855960100000000011e+03,5.881300000000000360e-09
1.857332799999999907e+03,5.895800000000000258e-09
1.858705600000000004e+03,5.820600000000000352e-09
1.860078199999999924e+03,5.762599999999999932e-09
1.861451000000000022e+03,5.801699999999999931e-09
1.862823699999999917e+03,5.794199999999999699e-09
1.864196500000000015e+03,5.836299999999999791e-09
1.865569300000000112e+03,5.877700000000000083e-09
1.866942099999999982e+03,5.947900000000000109e-09
1.868315000000000055e+03,6.005100000000000284e-09
1.869687699999999950e+03,6.041400000000000251e-09
1.871060500000000047e+03,6.093700000000000164e-09
1.872433500000000095e+03,6.118100000000000204e-09
1.873806299999999965e+03,6.092800000000000301e-09
1.875179100000000062e+03,5.964799999999999916e-09
1.876551999999999907e+03,5.875700000000000296e-09
1.877924800000000005e+03,5.908499999999999604e-09
1.879297700000000077e+03,6.007199999999999687e-09
1.880670699999999897e+03,5.968299999999999749e-09
1.882043599999999969e+03,6.014299999999999797e-09
1.883416500000000042e+03,6.078899999999999760e-09
1.884789399999999887e+03,6.113600000000000064e-09
1.886162399999999934e+03,6.084699999999999885e-09
1.887535300000000007e+03,6.048199999999999856e-09
1.888908200000000079e+03,5.983100000000000153e-09
1.890281199999999899e+03,5.996799999999999806e-09
1.891654199999999946e+03,5.993399999999999590e-09
1.893027199999999993e+03,5.979899999999999998e-09
1.894400100000000066e+03,5.942199999999999601e-09
1.895773200000000088e+03,5.884699999999999748e-09
1.897146199999999908e+03,5.845199999999999626e-09
1.898519299999999930e+03,5.794999999999999944e-09
1.899892299999999977e+03,5.791599999999999728e-09
1.901265400000000000e+03,5.757499999999999608e-09
1.902638400000000047e+03,5.813500000000000242e-09
1.904011500000000069e+03,5.858599999999999601e-09
1.905384499999999889e+03,5.823000000000000261e-09
1.906757599999999911e+03,5.853099999999999981e-09
1.908130699999999933e+03,5.778799999999999938e-09
1.909503799999999956e+03,5.676199999999999900e-09
1.910876999999999953e+03,5.649500000000000395e-09
1.912250099999999975e+03,5.785299999999999864e-09
1.913623199999999997e+03,5.833899999999999882e-09
1.914996300000000019e+03,5.779299999999999678e-09
1.916369500000000016e+03,5.818900000000000244e-09
1.917742700000000013e+03,5.796400000000000374e-09
1.919115800000000036e+03,5.853000000000000364e-09
1.920489000000000033e+03,5.914000000000000050e-09
1.921862200000000030e+03,5.885000000000000254e-09
1.923235500000000002e+03,5.875199999999999729e-09
1.924608600000000024e+03,5.869099999999999926e-09
1.925981800000000021e+03,5.693899999999999952e-09
1.927355099999999993e+03,5.687899999999999766e-09
1.928728299999999990e+03,5.734700000000000059e-09
1.930101599999999962e+03,5.591499999999999975e-09
1.931474899999999934e+03,5.497500000000000093e-09
1.932847999999999956e+03,5.718999999999999793e-09
1.934221299999999928e+03,5.840399999999999808e-09
1.935594599999999900e+03,5.848799999999999903e-09
1.936967900000000100e+03,5.837199999999999654e-09
1.938341200000000072e+03,5.892600000000000104e-09
1.939714600000000019e+03,5.897199999999999860e-09
1.941087899999999991e+03,5.888399999999999642e-09
1.942461199999999963e+03,5.953999999999999912e-09
